position,LW
minutes,1.2762
passes_completed,1.8689
passes,1.8403
dribbles_completed,3.9468
dribbles,3.9184
passes_completed_short,2.5973
passes_short,2.5753
passes_completed_medium,1.4041
passes_medium,1.4022
passes_completed_long,0.718
passes_long,0.7718
passes_total_distance,1.4412
passes_free_kicks,0.4723
through_balls,4.1969
passes_pressure,2.6053
passes_switches,1.8829
crosses,0.8137
corner_kicks,4.3163
passes_intercepted,2.9598
passes_blocked,1.3709
dispossessed,2.3734
goals,3.2187
assists,3.8088
pens_made,0.4563
pens_att,0.3272
shots_total,3.5143
shots_on_target,4.32
sca,3.3807
gca,3.4723
xg,2.4718
crosses_into_penalty_area,0.7536
passes_into_final_third,2.5226
passes_into_penalty_area,4.2574
progressive_passes,2.8296
carry_progressive_distance,2.8156
assisted_shots,2.9883
fouled,2.2515
pens_won,1.9053
tackles,0.655
interceptions,0.2656
blocks,0.873
tackles_won,0.8988
dribble_tackles,0.2683
dribbles_vs,0.715
pressures,1.5128
pressure_regains,1.5254
clearances,-0.5078
errors,-0.5331
aerials_won,-0.3997
aerials_lost,0.0082
ball_recoveries,0.5682
pens_conceded,-0.4889
fouls,0.2106
cards_yellow_red,-0.3235
