position,CM
minutes,2.2412
passes_completed,2.4539
passes,2.6112
dribbles_completed,3.2166
dribbles,3.2331
passes_completed_short,2.7714
passes_short,2.9672
passes_completed_medium,2.047
passes_medium,2.2919
passes_completed_long,1.868
passes_long,1.5116
passes_total_distance,2.2095
passes_free_kicks,0.3801
through_balls,6.3319
passes_pressure,3.7231
passes_switches,2.266
crosses,1.3964
corner_kicks,-0.2751
passes_intercepted,3.5953
passes_blocked,3.0154
dispossessed,3.5031
goals,2.6914
assists,1.7308
pens_made,-0.2258
pens_att,-0.2444
shots_total,4.3376
shots_on_target,3.8045
sca,3.6007
gca,2.8411
xg,2.0378
crosses_into_penalty_area,0.9403
passes_into_final_third,3.2857
passes_into_penalty_area,3.922
progressive_passes,3.8772
carry_progressive_distance,2.449
assisted_shots,3.1536
fouled,2.4546
pens_won,1.9053
tackles,2.6506
interceptions,1.619
blocks,2.8303
tackles_won,2.9877
dribble_tackles,1.8725
dribbles_vs,2.8701
pressures,2.5627
pressure_regains,2.6556
clearances,0.7859
errors,-0.5331
aerials_won,4.4662
aerials_lost,3.9585
ball_recoveries,1.7113
pens_conceded,0.7569
fouls,4.135
cards_yellow_red,-0.3235
