position,WB
minutes,0.5974
passes_completed,0.9736
passes,0.8924
dribbles_completed,0.422
dribbles,0.5985
passes_completed_short,1.3347
passes_short,1.2893
passes_completed_medium,0.9325
passes_medium,0.9647
passes_completed_long,-0.1014
passes_long,-0.1481
passes_total_distance,0.6569
passes_free_kicks,-0.1548
through_balls,-0.073
passes_pressure,0.5056
passes_switches,-0.3793
crosses,0.8684
corner_kicks,-0.3242
passes_intercepted,1.2122
passes_blocked,0.7479
dispossessed,0.138
goals,0.3188
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.0642
shots_on_target,0.0927
sca,0.2049
gca,0.5269
xg,0.1134
crosses_into_penalty_area,0.4735
passes_into_final_third,0.3075
passes_into_penalty_area,0.4772
progressive_passes,0.5007
carry_progressive_distance,0.836
assisted_shots,0.3994
fouled,0.6515
pens_won,0.7686
tackles,0.6362
interceptions,0.5149
blocks,1.4687
tackles_won,0.5751
dribble_tackles,0.803
dribbles_vs,0.429
pressures,0.3636
pressure_regains,0.4268
clearances,0.1391
errors,0.2502
aerials_won,0.2294
aerials_lost,0.0082
ball_recoveries,0.3739
pens_conceded,-0.4889
fouls,1.3126
cards_yellow_red,-0.3235
