position,LW
minutes,-0.9983
passes_completed,-0.8245
passes,-0.8674
dribbles_completed,-0.5599
dribbles,-0.5132
passes_completed_short,-0.7903
passes_short,-0.8079
passes_completed_medium,-0.7757
passes_medium,-0.8081
passes_completed_long,-0.7253
passes_long,-0.7327
passes_total_distance,-0.8094
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.862
passes_switches,-0.7259
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.7721
dispossessed,-0.6552
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5239
shots_on_target,-0.5775
sca,-0.6063
gca,-0.525
xg,-0.4798
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.707
passes_into_penalty_area,-0.5898
progressive_passes,-0.7461
carry_progressive_distance,-0.777
assisted_shots,-0.5645
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.7317
blocks,-0.829
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7344
pressures,-0.8375
pressure_regains,-0.8773
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.7402
ball_recoveries,-0.8738
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
