position,RW
minutes,-0.3255
passes_completed,-0.5641
passes,-0.5136
dribbles_completed,0.2961
dribbles,0.3092
passes_completed_short,-0.4337
passes_short,-0.3848
passes_completed_medium,-0.5735
passes_medium,-0.5115
passes_completed_long,-0.6182
passes_long,-0.5443
passes_total_distance,-0.604
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.3974
passes_switches,-0.4705
crosses,0.5224
corner_kicks,-0.2751
passes_intercepted,-0.1779
passes_blocked,0.2745
dispossessed,1.0274
goals,-0.2085
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.1426
shots_on_target,0.3504
sca,0.0399
gca,0.2114
xg,-0.0457
crosses_into_penalty_area,0.3801
passes_into_final_third,-0.5115
passes_into_penalty_area,0.0809
progressive_passes,-0.4257
carry_progressive_distance,0.0256
assisted_shots,-0.0413
fouled,0.1436
pens_won,-0.3681
tackles,-0.4935
interceptions,-0.6248
blocks,-0.5311
tackles_won,-0.484
dribble_tackles,-0.5338
dribbles_vs,-0.4102
pressures,-0.1182
pressure_regains,-0.0949
clearances,-0.6104
errors,-0.5331
aerials_won,-0.5477
aerials_lost,-0.47
ball_recoveries,-0.5488
pens_conceded,0.7569
fouls,0.7213
cards_yellow_red,2.2462
