position,AM
minutes,-0.8332
passes_completed,-0.6922
passes,-0.7218
dribbles_completed,-0.5347
dribbles,-0.5284
passes_completed_short,-0.6742
passes_short,-0.6939
passes_completed_medium,-0.6282
passes_medium,-0.6525
passes_completed_long,-0.6322
passes_long,-0.6052
passes_total_distance,-0.683
passes_free_kicks,-0.4498
through_balls,-0.5
passes_pressure,-0.8357
passes_switches,-0.6529
crosses,-0.4427
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.6475
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6338
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.6139
passes_into_penalty_area,-0.4983
progressive_passes,-0.6075
carry_progressive_distance,-0.6629
assisted_shots,-0.6196
fouled,-0.6183
pens_won,-0.3681
tackles,-0.4935
interceptions,-0.4823
blocks,-0.68
tackles_won,-0.6017
dribble_tackles,-0.5338
dribbles_vs,-0.5818
pressures,-0.6302
pressure_regains,-0.5849
clearances,-0.4872
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.6779
ball_recoveries,-0.7356
pens_conceded,0.7569
fouls,-0.7571
cards_yellow_red,-0.3235
