position,GK
minutes,2.8023
passes_completed,1.3816
passes,1.2246
dribbles_completed,-0.6354
dribbles,-0.6502
passes_completed_short,0.238
passes_short,0.1009
passes_completed_medium,1.8102
passes_medium,1.5092
passes_completed_long,2.5106
passes_long,2.2375
passes_total_distance,2.0106
passes_free_kicks,1.7264
through_balls,0.354
passes_pressure,0.5845
passes_switches,1.3356
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.456
passes_blocked,-0.7222
dispossessed,-0.6792
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.5513
gca,-0.4198
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.465
passes_into_penalty_area,-0.6507
progressive_passes,-0.7547
carry_progressive_distance,0.5514
assisted_shots,-0.537
fouled,-0.5421
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.7782
dribble_tackles,-0.6943
dribbles_vs,-0.7916
pressures,-0.8937
pressure_regains,-0.8931
clearances,-0.5796
errors,4.1665
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.882
pens_conceded,2.0027
fouls,-0.7839
cards_yellow_red,-0.3235
