position,GK
minutes,0.471
passes_completed,-0.3027
passes,-0.0122
dribbles_completed,-0.6354
dribbles,-0.6502
passes_completed_short,-0.724
passes_short,-0.7564
passes_completed_medium,-0.4333
passes_medium,-0.5002
passes_completed_long,1.1324
passes_long,2.063
passes_total_distance,0.3016
passes_free_kicks,2.5194
through_balls,-0.5
passes_pressure,-0.5859
passes_switches,0.0221
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.7471
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.62
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4557
passes_into_penalty_area,-0.6203
progressive_passes,-0.772
carry_progressive_distance,-0.3093
assisted_shots,-0.5921
fouled,-0.5421
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8107
pressures,-0.898
pressure_regains,-0.9168
clearances,-0.5694
errors,1.8167
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,-0.0744
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
