position,RM
minutes,-1.0201
passes_completed,-0.8237
passes,-0.8708
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.8111
passes_short,-0.8337
passes_completed_medium,-0.7611
passes_medium,-0.8
passes_completed_long,-0.7114
passes_long,-0.7216
passes_total_distance,-0.8017
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.8883
passes_switches,-0.7259
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.8219
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.7025
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6791
passes_into_penalty_area,-0.5898
progressive_passes,-0.7201
carry_progressive_distance,-0.851
assisted_shots,-0.6472
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.7673
blocks,-0.8928
tackles_won,-0.8076
dribble_tackles,-0.7477
dribbles_vs,-0.7916
pressures,-0.8721
pressure_regains,-0.8773
clearances,-0.5899
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,-0.8925
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
