position,RM
minutes,0.3934
passes_completed,-0.2909
passes,-0.2406
dribbles_completed,0.1954
dribbles,0.294
passes_completed_short,-0.0585
passes_short,-0.0077
passes_completed_medium,-0.3514
passes_medium,-0.3106
passes_completed_long,-0.5437
passes_long,-0.4889
passes_total_distance,-0.3933
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.1212
passes_switches,-0.434
crosses,0.2675
corner_kicks,-0.2996
passes_intercepted,-0.0588
passes_blocked,0.9473
dispossessed,0.4505
goals,-0.3403
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2887
shots_on_target,-0.2167
sca,0.1224
gca,0.3165
xg,-0.3207
crosses_into_penalty_area,0.0066
passes_into_final_third,-0.4185
passes_into_penalty_area,-0.0106
progressive_passes,-0.2439
carry_progressive_distance,-0.0048
assisted_shots,-0.0688
fouled,0.2706
pens_won,1.9053
tackles,0.7115
interceptions,0.4793
blocks,0.8092
tackles_won,0.634
dribble_tackles,0.6961
dribbles_vs,0.5243
pressures,0.666
pressure_regains,0.3161
clearances,-0.2921
errors,-0.5331
aerials_won,-0.5662
aerials_lost,-0.2828
ball_recoveries,-0.1117
pens_conceded,0.7569
fouls,0.2643
cards_yellow_red,-0.3235
