position,AM
minutes,0.3775
passes_completed,0.4071
passes,0.3576
dribbles_completed,0.5227
dribbles,0.294
passes_completed_short,0.4142
passes_short,0.3971
passes_completed_medium,0.419
passes_medium,0.43
passes_completed_long,0.2617
passes_long,0.1207
passes_total_distance,0.371
passes_free_kicks,0.3248
through_balls,-0.073
passes_pressure,0.453
passes_switches,0.4417
crosses,-0.1695
corner_kicks,0.3633
passes_intercepted,0.537
passes_blocked,0.0502
dispossessed,0.09
goals,-0.2085
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.3778
shots_on_target,-0.3198
sca,0.2736
gca,0.2114
xg,-0.0457
crosses_into_penalty_area,-0.2735
passes_into_final_third,0.4471
passes_into_penalty_area,-0.102
progressive_passes,0.4487
carry_progressive_distance,0.0576
assisted_shots,0.2617
fouled,0.8547
pens_won,-0.3681
tackles,0.7303
interceptions,0.5861
blocks,0.2348
tackles_won,0.9282
dribble_tackles,0.4822
dribbles_vs,0.9439
pressures,0.8518
pressure_regains,0.7429
clearances,-0.1381
errors,0.2502
aerials_won,-0.1962
aerials_lost,-0.0334
ball_recoveries,0.5121
pens_conceded,-0.4889
fouls,1.2589
cards_yellow_red,-0.3235
