position,LB
minutes,0.4185
passes_completed,0.9618
passes,0.9433
dribbles_completed,0.5227
dribbles,0.3853
passes_completed_short,1.4197
passes_short,1.3409
passes_completed_medium,0.765
passes_medium,0.8302
passes_completed_long,0.0848
passes_long,0.2094
passes_total_distance,0.658
passes_free_kicks,0.1219
through_balls,-0.2865
passes_pressure,1.207
passes_switches,0.0039
crosses,0.8866
corner_kicks,-0.2996
passes_intercepted,0.8945
passes_blocked,1.0469
dispossessed,0.138
goals,-0.0767
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3475
shots_on_target,-0.1651
sca,0.0399
gca,0.1062
xg,-0.3785
crosses_into_penalty_area,0.9403
passes_into_final_third,1.0613
passes_into_penalty_area,0.6906
progressive_passes,0.9941
carry_progressive_distance,0.9223
assisted_shots,0.2892
fouled,0.2198
pens_won,-0.3681
tackles,1.3516
interceptions,0.8355
blocks,1.0432
tackles_won,1.5166
dribble_tackles,1.0704
dribbles_vs,0.7913
pressures,0.3787
pressure_regains,0.6639
clearances,0.098
errors,1.8167
aerials_won,-0.1776
aerials_lost,-0.5323
ball_recoveries,0.5308
pens_conceded,0.7569
fouls,0.2106
cards_yellow_red,-0.3235
