position,CB
minutes,-0.6428
passes_completed,-0.3567
passes,-0.43
dribbles_completed,-0.6606
dribbles,-0.6502
passes_completed_short,-0.5084
passes_short,-0.5412
passes_completed_medium,-0.2184
passes_medium,-0.275
passes_completed_long,-0.2178
passes_long,-0.3392
passes_total_distance,-0.2934
passes_free_kicks,-0.2839
through_balls,-0.2865
passes_pressure,-0.7086
passes_switches,-0.3063
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.6225
dispossessed,-0.535
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.526
sca,-0.675
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.5488
passes_into_penalty_area,-0.5593
progressive_passes,-0.6162
carry_progressive_distance,-0.5236
assisted_shots,-0.6472
fouled,-0.4405
pens_won,-0.3681
tackles,-0.4181
interceptions,-0.3043
blocks,-0.5949
tackles_won,-0.4252
dribble_tackles,-0.5338
dribbles_vs,-0.6581
pressures,-0.6928
pressure_regains,-0.6481
clearances,-0.0355
errors,0.2502
aerials_won,0.0444
aerials_lost,-0.5531
ball_recoveries,-0.5301
pens_conceded,-0.4889
fouls,-0.4345
cards_yellow_red,-0.3235
