position,RW
minutes,0.9775
passes_completed,0.236
passes,0.3305
dribbles_completed,1.127
dribbles,1.0706
passes_completed_short,0.5386
passes_short,0.6528
passes_completed_medium,0.0365
passes_medium,0.1593
passes_completed_long,-0.0875
passes_long,-0.0871
passes_total_distance,0.0628
passes_free_kicks,-0.4498
through_balls,1.8485
passes_pressure,1.0536
passes_switches,-0.1421
crosses,0.2675
corner_kicks,-0.3242
passes_intercepted,0.8547
passes_blocked,0.9971
dispossessed,2.3493
goals,1.5051
assists,0.8072
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.5148
shots_on_target,1.5362
sca,1.2085
gca,0.8425
xg,1.6326
crosses_into_penalty_area,0.5668
passes_into_final_third,0.6239
passes_into_penalty_area,0.9955
progressive_passes,0.6305
carry_progressive_distance,0.2479
assisted_shots,1.1981
fouled,1.7182
pens_won,1.9053
tackles,0.3161
interceptions,-0.0906
blocks,0.1497
tackles_won,0.3398
dribble_tackles,-0.2665
dribbles_vs,0.2192
pressures,1.1866
pressure_regains,1.1935
clearances,-0.3229
errors,0.2502
aerials_won,0.9879
aerials_lost,2.5447
ball_recoveries,0.2394
pens_conceded,-0.4889
fouls,1.1245
cards_yellow_red,2.2462
