position,RW
minutes,0.0073
passes_completed,0.2326
passes,0.2135
dribbles_completed,0.6234
dribbles,0.4615
passes_completed_short,0.5987
passes_short,0.5811
passes_completed_medium,0.0311
passes_medium,0.0508
passes_completed_long,-0.2178
passes_long,-0.1813
passes_total_distance,0.035
passes_free_kicks,0.1034
through_balls,-0.073
passes_pressure,0.2777
passes_switches,0.2228
crosses,0.7409
corner_kicks,0.9034
passes_intercepted,0.537
passes_blocked,0.2496
dispossessed,0.5466
goals,-0.0767
assists,0.8072
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.221
shots_on_target,-0.062
sca,0.7686
gca,0.8425
xg,0.07
crosses_into_penalty_area,0.8469
passes_into_final_third,0.1679
passes_into_penalty_area,0.6296
progressive_passes,0.2236
carry_progressive_distance,0.6147
assisted_shots,0.785
fouled,0.5753
pens_won,0.7686
tackles,0.0149
interceptions,-0.2686
blocks,-0.1694
tackles_won,0.1338
dribble_tackles,0.1079
dribbles_vs,0.181
pressures,0.8518
pressure_regains,0.6955
clearances,-0.5283
errors,-0.5331
aerials_won,-0.4922
aerials_lost,-0.0334
ball_recoveries,0.019
pens_conceded,-0.4889
fouls,-0.0582
cards_yellow_red,-0.3235
