position,GK
minutes,2.5653
passes_completed,0.8168
passes,1.1634
dribbles_completed,-0.5347
dribbles,-0.5893
passes_completed_short,-0.3715
passes_short,-0.4381
passes_completed_medium,0.7759
passes_medium,0.5839
passes_completed_long,3.4324
passes_long,4.4097
passes_total_distance,1.9994
passes_free_kicks,4.6219
through_balls,-0.5
passes_pressure,0.2601
passes_switches,1.4998
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.3368
passes_blocked,-0.6724
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.5925
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4371
passes_into_penalty_area,-0.6203
progressive_passes,-0.7807
carry_progressive_distance,0.2474
assisted_shots,-0.537
fouled,-0.5675
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7535
pressures,-0.8959
pressure_regains,-0.8931
clearances,-0.5386
errors,1.0334
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.7699
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
