position,LB
minutes,-0.5167
passes_completed,-0.3095
passes,-0.3249
dribbles_completed,-0.2074
dribbles,-0.0411
passes_completed_short,-0.0917
passes_short,-0.1401
passes_completed_medium,-0.3714
passes_medium,-0.3657
passes_completed_long,-0.5018
passes_long,-0.4141
passes_total_distance,-0.3904
passes_free_kicks,-0.4867
through_balls,-0.2865
passes_pressure,-0.4631
passes_switches,-0.3428
crosses,0.0854
corner_kicks,-0.2505
passes_intercepted,-0.1382
passes_blocked,-0.0744
dispossessed,-0.2465
goals,-0.4721
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5827
shots_on_target,-0.5775
sca,-0.4138
gca,-0.2094
xg,-0.4798
crosses_into_penalty_area,0.5668
passes_into_final_third,-0.3906
passes_into_penalty_area,-0.0715
progressive_passes,-0.3478
carry_progressive_distance,-0.2181
assisted_shots,-0.3442
fouled,-0.4913
pens_won,-0.3681
tackles,-0.2111
interceptions,-0.3399
blocks,-0.212
tackles_won,-0.2486
dribble_tackles,-0.4804
dribbles_vs,-0.3911
pressures,-0.4076
pressure_regains,-0.2292
clearances,-0.0663
errors,-0.5331
aerials_won,-0.3257
aerials_lost,-0.5531
ball_recoveries,-0.3807
pens_conceded,0.7569
fouls,-0.5958
cards_yellow_red,-0.3235
