position,LW
minutes,0.4575
passes_completed,-0.0372
passes,0.0888
dribbles_completed,0.7745
dribbles,0.8726
passes_completed_short,0.3582
passes_short,0.5332
passes_completed_medium,-0.2202
passes_medium,-0.0724
passes_completed_long,-0.4693
passes_long,-0.3919
passes_total_distance,-0.2343
passes_free_kicks,-0.5789
through_balls,0.781
passes_pressure,0.6853
passes_switches,-0.4887
crosses,0.5588
corner_kicks,-0.226
passes_intercepted,0.4178
passes_blocked,0.424
dispossessed,1.1475
goals,0.9778
assists,0.8072
pens_made,0.4563
pens_att,0.3272
shots_total,0.8679
shots_on_target,0.866
sca,0.8511
gca,0.2114
xg,0.9526
crosses_into_penalty_area,0.0066
passes_into_final_third,0.0096
passes_into_penalty_area,0.4772
progressive_passes,0.3015
carry_progressive_distance,0.6217
assisted_shots,0.8676
fouled,0.0674
pens_won,-0.3681
tackles,-0.2299
interceptions,-0.4111
blocks,-0.0205
tackles_won,-0.2486
dribble_tackles,-0.1595
dribbles_vs,0.0857
pressures,0.4262
pressure_regains,0.2134
clearances,-0.1484
errors,1.0334
aerials_won,0.8584
aerials_lost,1.4844
ball_recoveries,-0.0856
pens_conceded,-0.4889
fouls,-0.2464
cards_yellow_red,-0.3235
