position,RM
minutes,-0.7875
passes_completed,-0.7411
passes,-0.7608
dribbles_completed,-0.2578
dribbles,-0.2086
passes_completed_short,-0.6908
passes_short,-0.6902
passes_completed_medium,-0.6992
passes_medium,-0.7173
passes_completed_long,-0.6974
passes_long,-0.6745
passes_total_distance,-0.7378
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.656
passes_switches,-0.5617
crosses,-0.4063
corner_kicks,-0.2996
passes_intercepted,-0.734
passes_blocked,-0.5229
dispossessed,-0.2225
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3867
shots_on_target,-0.3198
sca,-0.4688
gca,-0.2094
xg,-0.393
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.5767
passes_into_penalty_area,-0.4983
progressive_passes,-0.6162
carry_progressive_distance,-0.5954
assisted_shots,-0.537
fouled,-0.0088
pens_won,-0.3681
tackles,-0.6252
interceptions,-0.6604
blocks,-0.6588
tackles_won,-0.6017
dribble_tackles,-0.3734
dribbles_vs,-0.5437
pressures,-0.4941
pressure_regains,-0.5138
clearances,-0.6002
errors,-0.5331
aerials_won,-0.4182
aerials_lost,-0.4284
ball_recoveries,-0.7393
pens_conceded,-0.4889
fouls,-0.327
cards_yellow_red,-0.3235
