Stuttgart,1860 Munich,https://fbref.com/en/matches/e9ae6dfd/Stuttgart-1860-Munich-August-1-1997-Bundesliga
Schalke 04,Leverkusen,https://fbref.com/en/matches/ea5ccc55/Schalke-04-Bayer-Leverkusen-August-1-1997-Bundesliga
Bayern Munich,Kaiserslautern,https://fbref.com/en/matches/a0bb68a0/Bayern-Munich-Kaiserslautern-August-2-1997-Bundesliga
Hansa Rostock,Wolfsburg,https://fbref.com/en/matches/efc8d3d7/Hansa-Rostock-Wolfsburg-August-2-1997-Bundesliga
Bochum,Arminia,https://fbref.com/en/matches/dd79fcc8/Bochum-Arminia-August-2-1997-Bundesliga
Karlsruher,Werder Bremen,https://fbref.com/en/matches/f0f17e89/Karlsruher-Werder-Bremen-August-2-1997-Bundesliga
Köln,MSV Duisburg,https://fbref.com/en/matches/5028fda4/Koln-MSV-Duisburg-August-2-1997-Bundesliga
Hamburger SV,M'Gladbach,https://fbref.com/en/matches/79325ccc/Hamburger-SV-Monchengladbach-August-3-1997-Bundesliga
Hertha BSC,Dortmund,https://fbref.com/en/matches/72ed7367/Hertha-BSC-Dortmund-August-3-1997-Bundesliga
Leverkusen,Bochum,https://fbref.com/en/matches/d4fe1e49/Bayer-Leverkusen-Bochum-August-5-1997-Bundesliga
Werder Bremen,Hansa Rostock,https://fbref.com/en/matches/db4e7df5/Werder-Bremen-Hansa-Rostock-August-5-1997-Bundesliga
MSV Duisburg,Schalke 04,https://fbref.com/en/matches/252f8ed0/MSV-Duisburg-Schalke-04-August-5-1997-Bundesliga
Arminia,Stuttgart,https://fbref.com/en/matches/faa2664b/Arminia-Stuttgart-August-5-1997-Bundesliga
1860 Munich,Karlsruher,https://fbref.com/en/matches/8707cf2b/1860-Munich-Karlsruher-August-5-1997-Bundesliga
M'Gladbach,Bayern Munich,https://fbref.com/en/matches/221d9fd9/Monchengladbach-Bayern-Munich-August-6-1997-Bundesliga
Wolfsburg,Hamburger SV,https://fbref.com/en/matches/0563c107/Wolfsburg-Hamburger-SV-August-6-1997-Bundesliga
Kaiserslautern,Hertha BSC,https://fbref.com/en/matches/13ac6b37/Kaiserslautern-Hertha-BSC-August-6-1997-Bundesliga
Dortmund,Köln,https://fbref.com/en/matches/cb0851dd/Dortmund-Koln-August-6-1997-Bundesliga
