Stuttgart,Köln,https://fbref.com/en/matches/1927ae8b/Stuttgart-Koln-July-28-2001-Bundesliga
Leverkusen,Wolfsburg,https://fbref.com/en/matches/ab5b741a/Bayer-Leverkusen-Wolfsburg-July-28-2001-Bundesliga
Energie Cottbus,Hamburger SV,https://fbref.com/en/matches/c4bdd7e2/Energie-Cottbus-Hamburger-SV-July-28-2001-Bundesliga
M'Gladbach,Bayern Munich,https://fbref.com/en/matches/7c8dbe55/Monchengladbach-Bayern-Munich-July-28-2001-Bundesliga
Freiburg,Werder Bremen,https://fbref.com/en/matches/2b7696e9/Freiburg-Werder-Bremen-July-28-2001-Bundesliga
Dortmund,Nürnberg,https://fbref.com/en/matches/e804ca8a/Dortmund-Nurnberg-July-28-2001-Bundesliga
1860 Munich,Kaiserslautern,https://fbref.com/en/matches/2e237671/1860-Munich-Kaiserslautern-July-28-2001-Bundesliga
St. Pauli,Hertha BSC,https://fbref.com/en/matches/4cc645ab/St-Pauli-Hertha-BSC-July-29-2001-Bundesliga
Hamburger SV,Stuttgart,https://fbref.com/en/matches/90f4414e/Hamburger-SV-Stuttgart-August-4-2001-Bundesliga
Hertha BSC,Dortmund,https://fbref.com/en/matches/f515e752/Hertha-BSC-Dortmund-August-4-2001-Bundesliga
Wolfsburg,St. Pauli,https://fbref.com/en/matches/238d8e9c/Wolfsburg-St-Pauli-August-4-2001-Bundesliga
Bayern Munich,Schalke 04,https://fbref.com/en/matches/e7f8025f/Bayern-Munich-Schalke-04-August-4-2001-Bundesliga
Köln,1860 Munich,https://fbref.com/en/matches/833ad9c7/Koln-1860-Munich-August-4-2001-Bundesliga
Werder Bremen,Energie Cottbus,https://fbref.com/en/matches/61b81756/Werder-Bremen-Energie-Cottbus-August-4-2001-Bundesliga
Hansa Rostock,Leverkusen,https://fbref.com/en/matches/c1b9b210/Hansa-Rostock-Bayer-Leverkusen-August-4-2001-Bundesliga
Nürnberg,Freiburg,https://fbref.com/en/matches/85ef972c/Nurnberg-Freiburg-August-5-2001-Bundesliga
Kaiserslautern,M'Gladbach,https://fbref.com/en/matches/d1c2e245/Kaiserslautern-Monchengladbach-August-5-2001-Bundesliga
Freiburg,Hertha BSC,https://fbref.com/en/matches/b44498a4/Freiburg-Hertha-BSC-August-11-2001-Bundesliga
Stuttgart,Werder Bremen,https://fbref.com/en/matches/2ca9b2c5/Stuttgart-Werder-Bremen-August-11-2001-Bundesliga
Leverkusen,Bayern Munich,https://fbref.com/en/matches/19ccc268/Bayer-Leverkusen-Bayern-Munich-August-11-2001-Bundesliga
Kaiserslautern,Köln,https://fbref.com/en/matches/1dd5d038/Kaiserslautern-Koln-August-11-2001-Bundesliga
Dortmund,Wolfsburg,https://fbref.com/en/matches/bd7c4cd8/Dortmund-Wolfsburg-August-11-2001-Bundesliga
Energie Cottbus,Nürnberg,https://fbref.com/en/matches/8ae91de9/Energie-Cottbus-Nurnberg-August-11-2001-Bundesliga
