Portsmouth,Fulham,https://fbref.com/en/matches/5204a538/Portsmouth-Fulham-August-15-2009-Premier-League
Everton,Arsenal,https://fbref.com/en/matches/35642623/Everton-Arsenal-August-15-2009-Premier-League
Blackburn,Manchester City,https://fbref.com/en/matches/5b0493c7/Blackburn-Rovers-Manchester-City-August-15-2009-Premier-League
Stoke City,Burnley,https://fbref.com/en/matches/28869596/Stoke-City-Burnley-August-15-2009-Premier-League
Chelsea,Hull City,https://fbref.com/en/matches/15ef0a23/Chelsea-Hull-City-August-15-2009-Premier-League
Wolves,West Ham,https://fbref.com/en/matches/da223ff4/Wolverhampton-Wanderers-West-Ham-United-August-15-2009-Premier-League
Aston Villa,Wigan Athletic,https://fbref.com/en/matches/92d4a793/Aston-Villa-Wigan-Athletic-August-15-2009-Premier-League
Bolton,Sunderland,https://fbref.com/en/matches/7412ca3d/Bolton-Wanderers-Sunderland-August-15-2009-Premier-League
Tottenham,Liverpool,https://fbref.com/en/matches/0d6af730/Tottenham-Hotspur-Liverpool-August-16-2009-Premier-League
Manchester Utd,Birmingham City,https://fbref.com/en/matches/c99571b3/Manchester-United-Birmingham-City-August-16-2009-Premier-League
Sunderland,Chelsea,https://fbref.com/en/matches/bbea5b2a/Sunderland-Chelsea-August-18-2009-Premier-League
Wigan Athletic,Wolves,https://fbref.com/en/matches/103e0910/Wigan-Athletic-Wolverhampton-Wanderers-August-18-2009-Premier-League
Burnley,Manchester Utd,https://fbref.com/en/matches/91ee4db1/Burnley-Manchester-United-August-19-2009-Premier-League
Liverpool,Stoke City,https://fbref.com/en/matches/b0241d78/Liverpool-Stoke-City-August-19-2009-Premier-League
Birmingham City,Portsmouth,https://fbref.com/en/matches/b8cbcb23/Birmingham-City-Portsmouth-August-19-2009-Premier-League
Hull City,Tottenham,https://fbref.com/en/matches/a82d0f90/Hull-City-Tottenham-Hotspur-August-19-2009-Premier-League
Hull City,Bolton,https://fbref.com/en/matches/79951f4e/Hull-City-Bolton-Wanderers-August-22-2009-Premier-League
Manchester City,Wolves,https://fbref.com/en/matches/72ee7aa0/Manchester-City-Wolverhampton-Wanderers-August-22-2009-Premier-League
Sunderland,Blackburn,https://fbref.com/en/matches/624d6559/Sunderland-Blackburn-Rovers-August-22-2009-Premier-League
Wigan Athletic,Manchester Utd,https://fbref.com/en/matches/73ca7316/Wigan-Athletic-Manchester-United-August-22-2009-Premier-League
Arsenal,Portsmouth,https://fbref.com/en/matches/0a3884f2/Arsenal-Portsmouth-August-22-2009-Premier-League
Birmingham City,Stoke City,https://fbref.com/en/matches/952e7cc6/Birmingham-City-Stoke-City-August-22-2009-Premier-League
Fulham,Chelsea,https://fbref.com/en/matches/013279d9/Fulham-Chelsea-August-23-2009-Premier-League
West Ham,Tottenham,https://fbref.com/en/matches/889f202a/West-Ham-United-Tottenham-Hotspur-August-23-2009-Premier-League
Burnley,Everton,https://fbref.com/en/matches/9c9f6a66/Burnley-Everton-August-23-2009-Premier-League
Liverpool,Aston Villa,https://fbref.com/en/matches/a241792d/Liverpool-Aston-Villa-August-24-2009-Premier-League
Tottenham,Birmingham City,https://fbref.com/en/matches/d4e51e1c/Tottenham-Hotspur-Birmingham-City-August-29-2009-Premier-League
Bolton,Liverpool,https://fbref.com/en/matches/854ef49a/Bolton-Wanderers-Liverpool-August-29-2009-Premier-League
Stoke City,Sunderland,https://fbref.com/en/matches/b671e0d7/Stoke-City-Sunderland-August-29-2009-Premier-League
Wolves,Hull City,https://fbref.com/en/matches/89998002/Wolverhampton-Wanderers-Hull-City-August-29-2009-Premier-League
Blackburn,West Ham,https://fbref.com/en/matches/83e121aa/Blackburn-Rovers-West-Ham-United-August-29-2009-Premier-League
Manchester Utd,Arsenal,https://fbref.com/en/matches/3cc7315d/Manchester-United-Arsenal-August-29-2009-Premier-League
Chelsea,Burnley,https://fbref.com/en/matches/c1d40e1c/Chelsea-Burnley-August-29-2009-Premier-League
Portsmouth,Manchester City,https://fbref.com/en/matches/f0256c77/Portsmouth-Manchester-City-August-30-2009-Premier-League
Aston Villa,Fulham,https://fbref.com/en/matches/ade8491c/Aston-Villa-Fulham-August-30-2009-Premier-League
Everton,Wigan Athletic,https://fbref.com/en/matches/f60c510c/Everton-Wigan-Athletic-August-30-2009-Premier-League
Liverpool,Burnley,https://fbref.com/en/matches/20c5df59/Liverpool-Burnley-September-12-2009-Premier-League
Stoke City,Chelsea,https://fbref.com/en/matches/e934d29f/Stoke-City-Chelsea-September-12-2009-Premier-League
Tottenham,Manchester Utd,https://fbref.com/en/matches/72db6374/Tottenham-Hotspur-Manchester-United-September-12-2009-Premier-League
Sunderland,Hull City,https://fbref.com/en/matches/57de9110/Sunderland-Hull-City-September-12-2009-Premier-League
Blackburn,Wolves,https://fbref.com/en/matches/d1d16937/Blackburn-Rovers-Wolverhampton-Wanderers-September-12-2009-Premier-League
Manchester City,Arsenal,https://fbref.com/en/matches/3a89650d/Manchester-City-Arsenal-September-12-2009-Premier-League
Portsmouth,Bolton,https://fbref.com/en/matches/790ee1ff/Portsmouth-Bolton-Wanderers-September-12-2009-Premier-League
Wigan Athletic,West Ham,https://fbref.com/en/matches/7b64c426/Wigan-Athletic-West-Ham-United-September-12-2009-Premier-League
Birmingham City,Aston Villa,https://fbref.com/en/matches/6620e668/Birmingham-City-Aston-Villa-September-13-2009-Premier-League
Fulham,Everton,https://fbref.com/en/matches/182c58d5/Fulham-Everton-September-13-2009-Premier-League
Aston Villa,Portsmouth,https://fbref.com/en/matches/7040f359/Aston-Villa-Portsmouth-September-19-2009-Premier-League
Bolton,Stoke City,https://fbref.com/en/matches/7e473e16/Bolton-Wanderers-Stoke-City-September-19-2009-Premier-League
Burnley,Sunderland,https://fbref.com/en/matches/bbec862f/Burnley-Sunderland-September-19-2009-Premier-League
Arsenal,Wigan Athletic,https://fbref.com/en/matches/faa48f83/Arsenal-Wigan-Athletic-September-19-2009-Premier-League
Hull City,Birmingham City,https://fbref.com/en/matches/8fb664a8/Hull-City-Birmingham-City-September-19-2009-Premier-League
West Ham,Liverpool,https://fbref.com/en/matches/f9bf80c5/West-Ham-United-Liverpool-September-19-2009-Premier-League
Wolves,Fulham,https://fbref.com/en/matches/58257b87/Wolverhampton-Wanderers-Fulham-September-20-2009-Premier-League
Manchester Utd,Manchester City,https://fbref.com/en/matches/579b1671/Manchester-United-Manchester-City-September-20-2009-Premier-League
Chelsea,Tottenham,https://fbref.com/en/matches/dc0ab352/Chelsea-Tottenham-Hotspur-September-20-2009-Premier-League
Everton,Blackburn,https://fbref.com/en/matches/e5c1eb92/Everton-Blackburn-Rovers-September-20-2009-Premier-League
