position,CM
minutes,336.0
passes_completed,115.0
passes,174.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,48.0
passes_short,54.0
passes_completed_medium,41.0
passes_medium,55.0
passes_completed_long,24.0
passes_long,59.0
passes_total_distance,2403.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,27.0
passes_switches,16.0
crosses,14.0
corner_kicks,13.0
passes_intercepted,7.0
passes_blocked,6.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,13.0
gca,0.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,16.0
passes_into_penalty_area,6.0
progressive_passes,11.0
carry_progressive_distance,224.0
assisted_shots,12.0
fouled,4.0
pens_won,0.0
tackles,5.0
interceptions,2.0
blocks,8.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,8.0
pressures,111.0
pressure_regains,18.0
clearances,3.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
