position,LW
minutes,897.0
passes_completed,362.0
passes,459.0
dribbles_completed,30.0
dribbles,60.0
passes_completed_short,215.0
passes_short,254.0
passes_completed_medium,109.0
passes_medium,131.0
passes_completed_long,19.0
passes_long,37.0
passes_total_distance,5181.0
passes_free_kicks,4.0
through_balls,3.0
passes_pressure,100.0
passes_switches,7.0
crosses,25.0
corner_kicks,5.0
passes_intercepted,15.0
passes_blocked,19.0
dispossessed,41.0
goals,5.0
assists,2.0
pens_made,1.0
pens_att,1.0
shots_total,27.0
shots_on_target,7.0
sca,49.0
gca,10.0
xg,3.9000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,23.0
passes_into_penalty_area,16.0
progressive_passes,37.0
carry_progressive_distance,3013.0
assisted_shots,22.0
fouled,17.0
pens_won,1.0
tackles,7.0
interceptions,1.0
blocks,6.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,87.0
pressure_regains,29.0
clearances,1.0
errors,0.0
aerials_won,5.0
aerials_lost,8.0
ball_recoveries,68.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
