position,LM
minutes,1714.0
passes_completed,639.0
passes,922.0
dribbles_completed,9.0
dribbles,9.0
passes_completed_short,283.0
passes_short,334.0
passes_completed_medium,261.0
passes_medium,339.0
passes_completed_long,86.0
passes_long,214.0
passes_total_distance,11849.0
passes_free_kicks,44.0
through_balls,3.0
passes_pressure,151.0
passes_switches,52.0
crosses,87.0
corner_kicks,86.0
passes_intercepted,18.0
passes_blocked,33.0
dispossessed,13.0
goals,3.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,28.0
shots_on_target,13.0
sca,47.0
gca,6.0
xg,2.1
crosses_into_penalty_area,6.0
passes_into_final_third,48.0
passes_into_penalty_area,13.0
progressive_passes,54.0
carry_progressive_distance,1060.0
assisted_shots,34.0
fouled,13.0
pens_won,0.0
tackles,26.0
interceptions,10.0
blocks,42.0
tackles_won,18.0
dribble_tackles,4.0
dribbles_vs,26.0
pressures,332.0
pressure_regains,84.0
clearances,21.0
errors,1.0
aerials_won,13.0
aerials_lost,27.0
ball_recoveries,152.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
