position,DM
minutes,720.0
passes_completed,348.0
passes,432.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,136.0
passes_short,159.0
passes_completed_medium,152.0
passes_medium,182.0
passes_completed_long,48.0
passes_long,72.0
passes_total_distance,6568.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,114.0
passes_switches,15.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,7.0
dispossessed,10.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,5.0
sca,15.0
gca,1.0
xg,1.4000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,42.0
passes_into_penalty_area,4.0
progressive_passes,52.0
carry_progressive_distance,816.0
assisted_shots,6.0
fouled,12.0
pens_won,0.0
tackles,14.0
interceptions,5.0
blocks,20.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,21.0
pressures,214.0
pressure_regains,53.0
clearances,8.0
errors,0.0
aerials_won,10.0
aerials_lost,18.0
ball_recoveries,121.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
