position,LB
minutes,735.0
passes_completed,433.0
passes,547.0
dribbles_completed,7.0
dribbles,7.0
passes_completed_short,235.0
passes_short,264.0
passes_completed_medium,166.0
passes_medium,200.0
passes_completed_long,17.0
passes_long,49.0
passes_total_distance,6449.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,86.0
passes_switches,9.0
crosses,19.0
corner_kicks,7.0
passes_intercepted,14.0
passes_blocked,27.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,17.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,32.0
passes_into_penalty_area,8.0
progressive_passes,43.0
carry_progressive_distance,1492.0
assisted_shots,9.0
fouled,8.0
pens_won,0.0
tackles,16.0
interceptions,5.0
blocks,18.0
tackles_won,11.0
dribble_tackles,7.0
dribbles_vs,19.0
pressures,95.0
pressure_regains,31.0
clearances,11.0
errors,0.0
aerials_won,14.0
aerials_lost,12.0
ball_recoveries,104.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
