position,LB
minutes,2382.0
passes_completed,875.0
passes,1501.0
dribbles_completed,24.0
dribbles,43.0
passes_completed_short,372.0
passes_short,448.0
passes_completed_medium,338.0
passes_medium,527.0
passes_completed_long,148.0
passes_long,452.0
passes_total_distance,17142.0
passes_free_kicks,61.0
through_balls,0.0
passes_pressure,243.0
passes_switches,60.0
crosses,145.0
corner_kicks,96.0
passes_intercepted,41.0
passes_blocked,65.0
dispossessed,21.0
goals,0.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,3.0
sca,63.0
gca,4.0
xg,0.2
crosses_into_penalty_area,13.0
passes_into_final_third,62.0
passes_into_penalty_area,21.0
progressive_passes,83.0
carry_progressive_distance,2985.0
assisted_shots,39.0
fouled,19.0
pens_won,0.0
tackles,45.0
interceptions,32.0
blocks,40.0
tackles_won,26.0
dribble_tackles,19.0
dribbles_vs,47.0
pressures,249.0
pressure_regains,81.0
clearances,53.0
errors,2.0
aerials_won,17.0
aerials_lost,21.0
ball_recoveries,319.0
pens_conceded,2.0
fouls,39.0
cards_yellow_red,0.0
