position,DM
minutes,958.0
passes_completed,744.0
passes,877.0
dribbles_completed,6.0
dribbles,10.0
passes_completed_short,258.0
passes_short,276.0
passes_completed_medium,321.0
passes_medium,364.0
passes_completed_long,152.0
passes_long,211.0
passes_total_distance,15859.0
passes_free_kicks,13.0
through_balls,2.0
passes_pressure,133.0
passes_switches,36.0
crosses,8.0
corner_kicks,3.0
passes_intercepted,10.0
passes_blocked,9.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,0.0
sca,20.0
gca,2.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,94.0
passes_into_penalty_area,11.0
progressive_passes,73.0
carry_progressive_distance,1246.0
assisted_shots,9.0
fouled,6.0
pens_won,0.0
tackles,21.0
interceptions,14.0
blocks,18.0
tackles_won,15.0
dribble_tackles,7.0
dribbles_vs,25.0
pressures,220.0
pressure_regains,61.0
clearances,10.0
errors,0.0
aerials_won,5.0
aerials_lost,4.0
ball_recoveries,177.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
