position,CM
minutes,1399.0
passes_completed,513.0
passes,641.0
dribbles_completed,19.0
dribbles,22.0
passes_completed_short,205.0
passes_short,247.0
passes_completed_medium,213.0
passes_medium,248.0
passes_completed_long,80.0
passes_long,119.0
passes_total_distance,9842.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,177.0
passes_switches,25.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,14.0
dispossessed,21.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,3.0
sca,20.0
gca,1.0
xg,1.5000000000000002
crosses_into_penalty_area,0.0
passes_into_final_third,58.0
passes_into_penalty_area,8.0
progressive_passes,51.0
carry_progressive_distance,1760.0
assisted_shots,10.0
fouled,28.0
pens_won,0.0
tackles,36.0
interceptions,17.0
blocks,23.0
tackles_won,28.0
dribble_tackles,8.0
dribbles_vs,25.0
pressures,277.0
pressure_regains,84.0
clearances,16.0
errors,1.0
aerials_won,28.0
aerials_lost,14.0
ball_recoveries,130.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
