position,AM
minutes,67
passes_completed,14
passes,21
dribbles_completed,1
dribbles,2
passes_completed_short,3
passes_short,4
passes_completed_medium,6
passes_medium,10
passes_completed_long,4
passes_long,6
passes_total_distance,339
passes_free_kicks,0
through_balls,0
passes_pressure,2
passes_switches,1
crosses,2
corner_kicks,0
passes_intercepted,2
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,119
assisted_shots,0
fouled,1
pens_won,0
tackles,3
interceptions,0
blocks,3
tackles_won,2
dribble_tackles,2
dribbles_vs,2
pressures,22
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,1
cards_yellow_red,0
