position,LW
minutes,613.0
passes_completed,300.0
passes,363.0
dribbles_completed,19.0
dribbles,28.0
passes_completed_short,155.0
passes_short,186.0
passes_completed_medium,85.0
passes_medium,102.0
passes_completed_long,52.0
passes_long,58.0
passes_total_distance,5499.0
passes_free_kicks,8.0
through_balls,2.0
passes_pressure,57.0
passes_switches,17.0
crosses,12.0
corner_kicks,2.0
passes_intercepted,13.0
passes_blocked,12.0
dispossessed,19.0
goals,4.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,6.0
sca,54.0
gca,6.0
xg,1.0999999999999999
crosses_into_penalty_area,2.0
passes_into_final_third,34.0
passes_into_penalty_area,19.0
progressive_passes,55.0
carry_progressive_distance,1837.0
assisted_shots,30.0
fouled,22.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,4.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,68.0
pressure_regains,20.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,50.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
