position,AM
minutes,90
passes_completed,82
passes,95
dribbles_completed,0
dribbles,0
passes_completed_short,26
passes_short,29
passes_completed_medium,46
passes_medium,51
passes_completed_long,10
passes_long,15
passes_total_distance,1666
passes_free_kicks,1
through_balls,0
passes_pressure,8
passes_switches,6
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,8
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,139
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,3
pressure_regains,2
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,17
pens_conceded,0
fouls,1
cards_yellow_red,0
