position,LW
minutes,90
passes_completed,33
passes,45
dribbles_completed,2
dribbles,4
passes_completed_short,19
passes_short,21
passes_completed_medium,10
passes_medium,14
passes_completed_long,4
passes_long,8
passes_total_distance,548
passes_free_kicks,2
through_balls,0
passes_pressure,5
passes_switches,3
crosses,3
corner_kicks,3
passes_intercepted,1
passes_blocked,1
dispossessed,0
goals,1
assists,2
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,4
gca,2
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,3
progressive_passes,5
carry_progressive_distance,104
assisted_shots,3
fouled,0
pens_won,0
tackles,0
interceptions,2
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,30
pressure_regains,8
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
