position,RB
minutes,469.0
passes_completed,221.0
passes,286.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,87.0
passes_short,97.0
passes_completed_medium,100.0
passes_medium,122.0
passes_completed_long,31.0
passes_long,60.0
passes_total_distance,4245.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,64.0
passes_switches,2.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,5.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,19.0
passes_into_penalty_area,0.0
progressive_passes,25.0
carry_progressive_distance,537.0
assisted_shots,0.0
fouled,7.0
pens_won,0.0
tackles,5.0
interceptions,6.0
blocks,12.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,6.0
pressures,48.0
pressure_regains,12.0
clearances,9.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,64.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,1.0
