position,DM
minutes,424.0
passes_completed,277.0
passes,328.0
dribbles_completed,6.0
dribbles,6.0
passes_completed_short,116.0
passes_short,129.0
passes_completed_medium,122.0
passes_medium,133.0
passes_completed_long,33.0
passes_long,57.0
passes_total_distance,5053.0
passes_free_kicks,7.0
through_balls,2.0
passes_pressure,59.0
passes_switches,8.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,4.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,6.0
gca,1.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,33.0
passes_into_penalty_area,6.0
progressive_passes,29.0
carry_progressive_distance,559.0
assisted_shots,4.0
fouled,11.0
pens_won,0.0
tackles,15.0
interceptions,13.0
blocks,13.0
tackles_won,8.0
dribble_tackles,4.0
dribbles_vs,21.0
pressures,143.0
pressure_regains,38.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,62.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
