position,RM
minutes,1023.0
passes_completed,219.0
passes,354.0
dribbles_completed,23.0
dribbles,49.0
passes_completed_short,107.0
passes_short,132.0
passes_completed_medium,81.0
passes_medium,112.0
passes_completed_long,28.0
passes_long,80.0
passes_total_distance,4022.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,64.0
passes_switches,24.0
crosses,50.0
corner_kicks,22.0
passes_intercepted,3.0
passes_blocked,32.0
dispossessed,24.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,4.0
sca,32.0
gca,1.0
xg,1.4000000000000001
crosses_into_penalty_area,5.0
passes_into_final_third,15.0
passes_into_penalty_area,9.0
progressive_passes,23.0
carry_progressive_distance,1899.0
assisted_shots,20.0
fouled,11.0
pens_won,0.0
tackles,10.0
interceptions,15.0
blocks,26.0
tackles_won,7.0
dribble_tackles,2.0
dribbles_vs,9.0
pressures,165.0
pressure_regains,39.0
clearances,7.0
errors,0.0
aerials_won,5.0
aerials_lost,5.0
ball_recoveries,72.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
