position,CB
minutes,1421.0
passes_completed,455.0
passes,589.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,159.0
passes_short,187.0
passes_completed_medium,211.0
passes_medium,240.0
passes_completed_long,78.0
passes_long,146.0
passes_total_distance,9489.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,80.0
passes_switches,11.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,12.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,9.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,37.0
passes_into_penalty_area,5.0
progressive_passes,30.0
carry_progressive_distance,1349.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,33.0
interceptions,25.0
blocks,30.0
tackles_won,17.0
dribble_tackles,11.0
dribbles_vs,18.0
pressures,203.0
pressure_regains,62.0
clearances,58.0
errors,0.0
aerials_won,19.0
aerials_lost,18.0
ball_recoveries,159.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
