position,WB
minutes,135.0
passes_completed,52.0
passes,76.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,37.0
passes_short,42.0
passes_completed_medium,10.0
passes_medium,15.0
passes_completed_long,1.0
passes_long,8.0
passes_total_distance,600.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,19.0
passes_switches,1.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,7.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,1.0
progressive_passes,4.0
carry_progressive_distance,140.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,4.0
interceptions,2.0
blocks,1.0
tackles_won,3.0
dribble_tackles,3.0
dribbles_vs,6.0
pressures,21.0
pressure_regains,4.0
clearances,4.0
errors,1.0
aerials_won,3.0
aerials_lost,4.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
