position,RW
minutes,1917.0
passes_completed,350.0
passes,508.0
dribbles_completed,21.0
dribbles,41.0
passes_completed_short,195.0
passes_short,242.0
passes_completed_medium,130.0
passes_medium,183.0
passes_completed_long,20.0
passes_long,42.0
passes_total_distance,5564.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,102.0
passes_switches,5.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,42.0
dispossessed,33.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,5.0
sca,36.0
gca,7.0
xg,0.8999999999999999
crosses_into_penalty_area,3.0
passes_into_final_third,21.0
passes_into_penalty_area,12.0
progressive_passes,37.0
carry_progressive_distance,1936.0
assisted_shots,13.0
fouled,20.0
pens_won,2.0
tackles,35.0
interceptions,19.0
blocks,43.0
tackles_won,21.0
dribble_tackles,10.0
dribbles_vs,37.0
pressures,353.0
pressure_regains,73.0
clearances,17.0
errors,0.0
aerials_won,3.0
aerials_lost,7.0
ball_recoveries,118.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
