position,RB
minutes,90
passes_completed,43
passes,57
dribbles_completed,0
dribbles,0
passes_completed_short,22
passes_short,28
passes_completed_medium,17
passes_medium,19
passes_completed_long,4
passes_long,9
passes_total_distance,780
passes_free_kicks,0
through_balls,1
passes_pressure,8
passes_switches,0
crosses,2
corner_kicks,1
passes_intercepted,2
passes_blocked,1
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,6
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,117
assisted_shots,1
fouled,0
pens_won,0
tackles,2
interceptions,0
blocks,4
tackles_won,0
dribble_tackles,2
dribbles_vs,2
pressures,9
pressure_regains,4
clearances,3
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,1
cards_yellow_red,0
