position,LB
minutes,90
passes_completed,35
passes,43
dribbles_completed,0
dribbles,0
passes_completed_short,13
passes_short,13
passes_completed_medium,14
passes_medium,16
passes_completed_long,7
passes_long,13
passes_total_distance,754
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,2
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,59
assisted_shots,0
fouled,0
pens_won,0
tackles,2
interceptions,1
blocks,0
tackles_won,2
dribble_tackles,0
dribbles_vs,0
pressures,4
pressure_regains,1
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
