position,LM
minutes,1279.0
passes_completed,354.0
passes,588.0
dribbles_completed,18.0
dribbles,32.0
passes_completed_short,140.0
passes_short,181.0
passes_completed_medium,138.0
passes_medium,205.0
passes_completed_long,72.0
passes_long,186.0
passes_total_distance,7594.0
passes_free_kicks,44.0
through_balls,2.0
passes_pressure,117.0
passes_switches,59.0
crosses,55.0
corner_kicks,64.0
passes_intercepted,10.0
passes_blocked,26.0
dispossessed,14.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,6.0
sca,52.0
gca,5.0
xg,1.2
crosses_into_penalty_area,6.0
passes_into_final_third,36.0
passes_into_penalty_area,17.0
progressive_passes,49.0
carry_progressive_distance,1558.0
assisted_shots,27.0
fouled,12.0
pens_won,0.0
tackles,28.0
interceptions,11.0
blocks,20.0
tackles_won,19.0
dribble_tackles,5.0
dribbles_vs,30.0
pressures,250.0
pressure_regains,63.0
clearances,20.0
errors,0.0
aerials_won,7.0
aerials_lost,6.0
ball_recoveries,106.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
