position,LB
minutes,3137.0
passes_completed,1455.0
passes,1921.0
dribbles_completed,19.0
dribbles,42.0
passes_completed_short,765.0
passes_short,876.0
passes_completed_medium,525.0
passes_medium,651.0
passes_completed_long,126.0
passes_long,293.0
passes_total_distance,23795.0
passes_free_kicks,25.0
through_balls,4.0
passes_pressure,273.0
passes_switches,40.0
crosses,92.0
corner_kicks,33.0
passes_intercepted,43.0
passes_blocked,65.0
dispossessed,28.0
goals,0.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,4.0
sca,66.0
gca,8.0
xg,1.6000000000000005
crosses_into_penalty_area,13.0
passes_into_final_third,127.0
passes_into_penalty_area,39.0
progressive_passes,159.0
carry_progressive_distance,4208.0
assisted_shots,32.0
fouled,33.0
pens_won,0.0
tackles,39.0
interceptions,34.0
blocks,67.0
tackles_won,19.0
dribble_tackles,16.0
dribbles_vs,34.0
pressures,282.0
pressure_regains,93.0
clearances,50.0
errors,1.0
aerials_won,27.0
aerials_lost,28.0
ball_recoveries,279.0
pens_conceded,0.0
fouls,33.0
cards_yellow_red,0.0
