position,WB
minutes,143.0
passes_completed,77.0
passes,94.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,41.0
passes_short,45.0
passes_completed_medium,27.0
passes_medium,34.0
passes_completed_long,7.0
passes_long,10.0
passes_total_distance,1252.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,2.0
passes_switches,1.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,2.0
progressive_passes,9.0
carry_progressive_distance,248.0
assisted_shots,1.0
fouled,0.0
pens_won,0.0
tackles,7.0
interceptions,1.0
blocks,5.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,5.0
pressures,26.0
pressure_regains,10.0
clearances,4.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,13.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
