position,AM
minutes,205.0
passes_completed,25.0
passes,45.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,16.0
passes_short,26.0
passes_completed_medium,8.0
passes_medium,15.0
passes_completed_long,1.0
passes_long,1.0
passes_total_distance,354.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,10.0
passes_switches,0.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,4.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,4.0
gca,2.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,0.0
progressive_passes,2.0
carry_progressive_distance,148.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,2.0
blocks,1.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,37.0
pressure_regains,6.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,12.0
ball_recoveries,9.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
