position,RW
minutes,175.0
passes_completed,42.0
passes,65.0
dribbles_completed,11.0
dribbles,15.0
passes_completed_short,19.0
passes_short,24.0
passes_completed_medium,20.0
passes_medium,25.0
passes_completed_long,1.0
passes_long,8.0
passes_total_distance,642.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,22.0
passes_switches,1.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,5.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,1.0
passes_into_penalty_area,3.0
progressive_passes,6.0
carry_progressive_distance,525.0
assisted_shots,1.0
fouled,5.0
pens_won,0.0
tackles,2.0
interceptions,3.0
blocks,5.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,35.0
pressure_regains,5.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,20.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
