position,CM
minutes,358.0
passes_completed,185.0
passes,222.0
dribbles_completed,7.0
dribbles,9.0
passes_completed_short,81.0
passes_short,88.0
passes_completed_medium,78.0
passes_medium,87.0
passes_completed_long,22.0
passes_long,38.0
passes_total_distance,3251.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,33.0
passes_switches,6.0
crosses,7.0
corner_kicks,12.0
passes_intercepted,5.0
passes_blocked,7.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,1.0
shots_total,3.0
shots_on_target,2.0
sca,16.0
gca,0.0
xg,0.9
crosses_into_penalty_area,0.0
passes_into_final_third,16.0
passes_into_penalty_area,6.0
progressive_passes,20.0
carry_progressive_distance,654.0
assisted_shots,10.0
fouled,6.0
pens_won,0.0
tackles,3.0
interceptions,4.0
blocks,9.0
tackles_won,0.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,78.0
pressure_regains,10.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,44.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
