position,DM
minutes,264.0
passes_completed,66.0
passes,89.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,28.0
passes_short,32.0
passes_completed_medium,23.0
passes_medium,29.0
passes_completed_long,12.0
passes_long,22.0
passes_total_distance,1296.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,15.0
passes_switches,3.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,1.0
progressive_passes,9.0
carry_progressive_distance,95.0
assisted_shots,0.0
fouled,1.0
pens_won,0.0
tackles,7.0
interceptions,4.0
blocks,2.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,9.0
pressures,27.0
pressure_regains,6.0
clearances,5.0
errors,0.0
aerials_won,3.0
aerials_lost,0.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
