position,LW
minutes,1339.0
passes_completed,431.0
passes,593.0
dribbles_completed,35.0
dribbles,58.0
passes_completed_short,194.0
passes_short,237.0
passes_completed_medium,157.0
passes_medium,202.0
passes_completed_long,64.0
passes_long,121.0
passes_total_distance,8037.0
passes_free_kicks,4.0
through_balls,2.0
passes_pressure,129.0
passes_switches,34.0
crosses,37.0
corner_kicks,20.0
passes_intercepted,15.0
passes_blocked,24.0
dispossessed,29.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,38.0
shots_on_target,12.0
sca,53.0
gca,4.0
xg,1.9000000000000001
crosses_into_penalty_area,6.0
passes_into_final_third,26.0
passes_into_penalty_area,26.0
progressive_passes,47.0
carry_progressive_distance,2899.0
assisted_shots,28.0
fouled,12.0
pens_won,0.0
tackles,16.0
interceptions,7.0
blocks,20.0
tackles_won,11.0
dribble_tackles,2.0
dribbles_vs,17.0
pressures,241.0
pressure_regains,69.0
clearances,7.0
errors,0.0
aerials_won,5.0
aerials_lost,8.0
ball_recoveries,111.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
