position,FW
minutes,100.0
passes_completed,42.0
passes,50.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,28.0
passes_short,29.0
passes_completed_medium,9.0
passes_medium,10.0
passes_completed_long,2.0
passes_long,7.0
passes_total_distance,540.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,0.0
passes_switches,2.0
crosses,1.0
corner_kicks,5.0
passes_intercepted,2.0
passes_blocked,0.0
dispossessed,3.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,4.0
sca,7.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,0.0
progressive_passes,4.0
carry_progressive_distance,137.0
assisted_shots,3.0
fouled,2.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,2.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,25.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,4.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
