position,WB
minutes,364.0
passes_completed,207.0
passes,280.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,71.0
passes_short,82.0
passes_completed_medium,99.0
passes_medium,116.0
passes_completed_long,33.0
passes_long,66.0
passes_total_distance,4054.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,47.0
passes_switches,9.0
crosses,16.0
corner_kicks,5.0
passes_intercepted,3.0
passes_blocked,11.0
dispossessed,1.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,11.0
gca,2.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,10.0
passes_into_penalty_area,6.0
progressive_passes,18.0
carry_progressive_distance,300.0
assisted_shots,6.0
fouled,3.0
pens_won,0.0
tackles,6.0
interceptions,0.0
blocks,11.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,6.0
pressures,53.0
pressure_regains,16.0
clearances,8.0
errors,0.0
aerials_won,7.0
aerials_lost,3.0
ball_recoveries,52.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
