position,FW
minutes,1555.0
passes_completed,371.0
passes,620.0
dribbles_completed,6.0
dribbles,15.0
passes_completed_short,245.0
passes_short,379.0
passes_completed_medium,101.0
passes_medium,168.0
passes_completed_long,8.0
passes_long,15.0
passes_total_distance,4821.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,204.0
passes_switches,2.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,25.0
dispossessed,18.0
goals,5.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,9.0
sca,36.0
gca,2.0
xg,4.000000000000001
crosses_into_penalty_area,1.0
passes_into_final_third,40.0
passes_into_penalty_area,7.0
progressive_passes,43.0
carry_progressive_distance,356.0
assisted_shots,21.0
fouled,12.0
pens_won,0.0
tackles,0.0
interceptions,1.0
blocks,16.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,169.0
pressure_regains,42.0
clearances,27.0
errors,0.0
aerials_won,136.0
aerials_lost,73.0
ball_recoveries,76.0
pens_conceded,0.0
fouls,40.0
cards_yellow_red,0.0
