position,LM
minutes,896.0
passes_completed,440.0
passes,573.0
dribbles_completed,4.0
dribbles,7.0
passes_completed_short,221.0
passes_short,272.0
passes_completed_medium,188.0
passes_medium,227.0
passes_completed_long,18.0
passes_long,40.0
passes_total_distance,6780.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,89.0
passes_switches,4.0
crosses,16.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,27.0
dispossessed,8.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,2.0
sca,21.0
gca,4.0
xg,1.2000000000000002
crosses_into_penalty_area,1.0
passes_into_final_third,22.0
passes_into_penalty_area,6.0
progressive_passes,47.0
carry_progressive_distance,1471.0
assisted_shots,10.0
fouled,6.0
pens_won,0.0
tackles,16.0
interceptions,12.0
blocks,9.0
tackles_won,9.0
dribble_tackles,4.0
dribbles_vs,9.0
pressures,126.0
pressure_regains,33.0
clearances,11.0
errors,1.0
aerials_won,12.0
aerials_lost,4.0
ball_recoveries,80.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
