position,RW,AM
minutes,598.0
passes_completed,169.0
passes,240.0
dribbles_completed,10.0
dribbles,25.0
passes_completed_short,88.0
passes_short,110.0
passes_completed_medium,55.0
passes_medium,72.0
passes_completed_long,19.0
passes_long,34.0
passes_total_distance,2773.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,51.0
passes_switches,10.0
crosses,13.0
corner_kicks,14.0
passes_intercepted,7.0
passes_blocked,19.0
dispossessed,16.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,14.0
gca,2.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,3.0
progressive_passes,19.0
carry_progressive_distance,1293.0
assisted_shots,7.0
fouled,14.0
pens_won,0.0
tackles,0.0
interceptions,1.0
blocks,4.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,125.0
pressure_regains,35.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,37.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
