position,LM
minutes,82
passes_completed,30
passes,43
dribbles_completed,0
dribbles,0
passes_completed_short,8
passes_short,11
passes_completed_medium,11
passes_medium,14
passes_completed_long,10
passes_long,16
passes_total_distance,768
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,6
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,2
progressive_passes,4
carry_progressive_distance,40
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,1
blocks,5
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,15
pressure_regains,6
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,14
pens_conceded,0
fouls,0
cards_yellow_red,0
