position,RM
minutes,531.0
passes_completed,163.0
passes,211.0
dribbles_completed,14.0
dribbles,19.0
passes_completed_short,89.0
passes_short,99.0
passes_completed_medium,48.0
passes_medium,63.0
passes_completed_long,21.0
passes_long,34.0
passes_total_distance,2799.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,47.0
passes_switches,11.0
crosses,12.0
corner_kicks,5.0
passes_intercepted,4.0
passes_blocked,10.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,8.0
gca,2.0
xg,0.4
crosses_into_penalty_area,2.0
passes_into_final_third,5.0
passes_into_penalty_area,4.0
progressive_passes,9.0
carry_progressive_distance,703.0
assisted_shots,5.0
fouled,4.0
pens_won,1.0
tackles,16.0
interceptions,3.0
blocks,15.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,11.0
pressures,75.0
pressure_regains,18.0
clearances,9.0
errors,0.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,46.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
