position,AM
minutes,90
passes_completed,48
passes,56
dribbles_completed,2
dribbles,3
passes_completed_short,23
passes_short,25
passes_completed_medium,19
passes_medium,21
passes_completed_long,5
passes_long,7
passes_total_distance,771
passes_free_kicks,0
through_balls,0
passes_pressure,16
passes_switches,0
crosses,3
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,2
gca,1
xg,0.4
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,165
assisted_shots,1
fouled,3
pens_won,1
tackles,1
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,14
pressure_regains,5
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
