position,RB
minutes,1576.0
passes_completed,917.0
passes,1257.0
dribbles_completed,17.0
dribbles,33.0
passes_completed_short,359.0
passes_short,404.0
passes_completed_medium,408.0
passes_medium,514.0
passes_completed_long,138.0
passes_long,284.0
passes_total_distance,18108.0
passes_free_kicks,10.0
through_balls,1.0
passes_pressure,255.0
passes_switches,31.0
crosses,67.0
corner_kicks,11.0
passes_intercepted,33.0
passes_blocked,45.0
dispossessed,11.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,6.0
sca,39.0
gca,2.0
xg,1.0
crosses_into_penalty_area,8.0
passes_into_final_third,66.0
passes_into_penalty_area,29.0
progressive_passes,103.0
carry_progressive_distance,2510.0
assisted_shots,25.0
fouled,1.0
pens_won,0.0
tackles,31.0
interceptions,32.0
blocks,30.0
tackles_won,18.0
dribble_tackles,16.0
dribbles_vs,42.0
pressures,254.0
pressure_regains,92.0
clearances,37.0
errors,1.0
aerials_won,4.0
aerials_lost,10.0
ball_recoveries,194.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
