position,RM
minutes,236.0
passes_completed,122.0
passes,148.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,59.0
passes_short,67.0
passes_completed_medium,43.0
passes_medium,51.0
passes_completed_long,17.0
passes_long,25.0
passes_total_distance,2137.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,11.0
passes_switches,7.0
crosses,9.0
corner_kicks,7.0
passes_intercepted,3.0
passes_blocked,3.0
dispossessed,4.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,10.0
gca,0.0
xg,0.6000000000000001
crosses_into_penalty_area,2.0
passes_into_final_third,9.0
passes_into_penalty_area,5.0
progressive_passes,12.0
carry_progressive_distance,253.0
assisted_shots,5.0
fouled,1.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,5.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,38.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,21.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
