position,AM
minutes,1072.0
passes_completed,145.0
passes,204.0
dribbles_completed,5.0
dribbles,9.0
passes_completed_short,89.0
passes_short,106.0
passes_completed_medium,43.0
passes_medium,59.0
passes_completed_long,3.0
passes_long,12.0
passes_total_distance,1915.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,36.0
passes_switches,2.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,11.0
dispossessed,8.0
goals,5.0
assists,0.0
pens_made,1.0
pens_att,1.0
shots_total,22.0
shots_on_target,10.0
sca,9.0
gca,1.0
xg,2.4
crosses_into_penalty_area,1.0
passes_into_final_third,3.0
passes_into_penalty_area,3.0
progressive_passes,6.0
carry_progressive_distance,333.0
assisted_shots,6.0
fouled,7.0
pens_won,0.0
tackles,8.0
interceptions,5.0
blocks,7.0
tackles_won,4.0
dribble_tackles,0.0
dribbles_vs,10.0
pressures,179.0
pressure_regains,53.0
clearances,4.0
errors,0.0
aerials_won,6.0
aerials_lost,19.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
