position,FW
minutes,45
passes_completed,21
passes,25
dribbles_completed,0
dribbles,0
passes_completed_short,13
passes_short,15
passes_completed_medium,6
passes_medium,6
passes_completed_long,2
passes_long,4
passes_total_distance,348
passes_free_kicks,1
through_balls,0
passes_pressure,5
passes_switches,1
crosses,1
corner_kicks,2
passes_intercepted,1
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,40
assisted_shots,2
fouled,0
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,9
pressure_regains,1
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
