position,FW
minutes,1544.0
passes_completed,277.0
passes,379.0
dribbles_completed,15.0
dribbles,32.0
passes_completed_short,148.0
passes_short,190.0
passes_completed_medium,80.0
passes_medium,104.0
passes_completed_long,36.0
passes_long,54.0
passes_total_distance,4603.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,75.0
passes_switches,15.0
crosses,17.0
corner_kicks,1.0
passes_intercepted,8.0
passes_blocked,19.0
dispossessed,38.0
goals,8.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,16.0
sca,38.0
gca,3.0
xg,4.999999999999999
crosses_into_penalty_area,6.0
passes_into_final_third,19.0
passes_into_penalty_area,15.0
progressive_passes,24.0
carry_progressive_distance,972.0
assisted_shots,20.0
fouled,49.0
pens_won,1.0
tackles,8.0
interceptions,7.0
blocks,8.0
tackles_won,4.0
dribble_tackles,0.0
dribbles_vs,15.0
pressures,243.0
pressure_regains,68.0
clearances,1.0
errors,0.0
aerials_won,14.0
aerials_lost,20.0
ball_recoveries,57.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
