position,LM
minutes,69
passes_completed,19
passes,26
dribbles_completed,1
dribbles,3
passes_completed_short,13
passes_short,17
passes_completed_medium,4
passes_medium,5
passes_completed_long,2
passes_long,4
passes_total_distance,275
passes_free_kicks,0
through_balls,0
passes_pressure,0
passes_switches,1
crosses,0
corner_kicks,1
passes_intercepted,2
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,2
sca,0
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,49
assisted_shots,0
fouled,1
pens_won,0
tackles,3
interceptions,1
blocks,3
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,22
pressure_regains,5
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,10
pens_conceded,0
fouls,2
cards_yellow_red,0
